NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider Other Organization Name,Provider Other Organization Name Type Code,Provider First Line Business Mailing Address,Provider Second Line Business Mailing Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,Provider Business Mailing Address Postal Code,Provider Business Mailing Address Country Code (If outside U.S.),Provider Business Mailing Address Telephone Number,Provider Business Mailing Address Fax Number,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Provider Business Practice Location Address Fax Number,Provider Enumeration Date,Last Update Date,Authorized Official Last Name,Authorized Official First Name,Authorized Official Middle Name,Authorized Official Title or Position,Authorized Official Telephone Number,Healthcare Provider Taxonomy Code_1,Provider License Number_1,Provider License Number State Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Healthcare Provider Taxonomy Code_3,Healthcare Provider Taxonomy Code_4,Healthcare Provider Taxonomy Code_5,Healthcare Provider Taxonomy Code_6,Healthcare Provider Taxonomy Code_7,Healthcare Provider Taxonomy Code_8,Healthcare Provider Taxonomy Code_9,Healthcare Provider Taxonomy Code_10,Healthcare Provider Taxonomy Code_11,Healthcare Provider Taxonomy Code_12,Healthcare Provider Taxonomy Code_13,Healthcare Provider Taxonomy Code_14,Healthcare Provider Taxonomy Code_15,Other Provider Identifier_1,Other Provider Identifier Type Code_1,Other Provider Identifier State_1,Other Provider Identifier Issuer_1,Other Provider Identifier_2,Other Provider Identifier Type Code_2,Other Provider Identifier State_2,Other Provider Identifier Issuer_2,Other Provider Identifier_3,Other Provider Identifier Type Code_3,Other Provider Identifier State_3,Other Provider Identifier Issuer_3,Other Provider Identifier_4,Other Provider Identifier Type Code_4,Other Provider Identifier State_4,Other Provider Identifier Issuer_4,Other Provider Identifier_5,Other Provider Identifier Type Code_5,Other Provider Identifier State_5,Other Provider Identifier Issuer_5,Other Provider Identifier_6,Other Provider Identifier Type Code_6,Other Provider Identifier State_6,Other Provider Identifier Issuer_6,Other Provider Identifier_7,Other Provider Identifier Type Code_7,Other Provider Identifier State_7,Other Provider Identifier Issuer_7,Other Provider Identifier_8,Other Provider Identifier Type Code_8,Other Provider Identifier State_8,Other Provider Identifier Issuer_8,Other Provider Identifier_9,Other Provider Identifier Type Code_9,Other Provider Identifier State_9,Other Provider Identifier Issuer_9,Is Sole Proprietor,Is Organization Subpart,Parent Organization LBN,Parent Organization TIN,Authorized Official Name Prefix Text,Authorized Official Name Suffix Text,Authorized Official Credential Text,Healthcare Provider Taxonomy Group_1,Healthcare Provider Taxonomy Group_2,Certification Date
1609839752,2,SELECT PHYSICAL THERAPY TEXAS LIMITED PARTNERSHIP,,,6818 AUSTIN CENTER BLVD,STE 111,AUSTIN,TX,787313100,US,5124188870,,6818 AUSTIN CENTER BLVD,STE 111,AUSTIN,TX,787313100,5124188870,,4/10/2006,9/1/2010,TARVIN,MICHAEL,,VICE PRESIDENT,7179721100,261QR0400X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1841253895,2,"RENAL TREATMENT CENTERS-SOUTHEAST, LP.",GONZALES DIALYSIS CENTER,3,5200 VIRGINIA WAY,L&C DEPT,BRENTWOOD,TN,370277569,US,6159974210,8669355481,1406 N SARAH DEWITT DR,,GONZALES,TX,78629,8306724377,8306724469,4/10/2006,11/16/2022,WINSTEL,JOHN,,CHIEF ACCOUNTING OFFICER,2537334501,261QE0700X,8019,TX,Y,,,,,,,,,,,,,,,94299701,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,11/16/2022
1235192196,2,AUSTIN DIALYSIS CENTERS LP,EL MILAGRO DIALYSIS UNIT,3,5200 VIRGINIA WAY,L&C DEPT,BRENTWOOD,TN,370277569,US,6153204224,8002934707,2800 S INTERSTATE HWY 35,STE 120,AUSTIN,TX,787045700,5124489750,5124484617,4/10/2006,8/24/2023,WEY,SAMUEL,T,SR DIRECTOR LICENSURE&CERTIFICATION,6153416641,261QE0700X,8183,TX,Y,,,,,,,,,,,,,,,1788846-02,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,8/24/2023
1497718175,2,MONCRIEF DIALYSIS CENTER-TOTAL RENAL CARE LIMITED PARTNERSHIP,MONCRIEF DIALYSIS CENTER,3,5200 VIRGINIA WAY,L&C DEPT,BRENTWOOD,TN,370277569,US,6153416764,3378169998,800 W 34TH ST,STE 101,AUSTIN,TX,78705,5124857872,5124853992,4/11/2006,8/28/2019,HILGER,JAMES,K,CHIEF ACCOUNTING OFFICER,2537334500,261QE0700X,6241,TX,Y,,,,,,,,,,,,,,,94316901,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1780648360,2,AUSTIN DIALYSIS CENTERS LP,WATERLOO DIALYSIS CENTER,3,5200 VIRGINIA WAY,L&C DEPT,BRENTWOOD,TN,370277569,US,6153204224,8002934707,5310 BURNET RD,UNIT 122,AUSTIN,TX,787562003,5124209403,5124209640,4/12/2006,3/11/2024,WEY,SAMUEL,T,VP LICENSURE & CERTIFICATION,6153416641,261QE0700X,8173,TX,Y,,,,,,,,,,,,,,,1778920-02,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,3/11/2024
1023072741,2,AUSTIN DIALYSIS CENTERS LP,SOUTH AUSTIN DIALYSIS,3,5200 VIRGINIA WAY,L&C DEPT,BRENTWOOD,TN,370277569,US,6153204224,8002934707,6114 S 1ST ST,,AUSTIN,TX,787454008,5124478500,5124478512,4/12/2006,2/16/2023,WINSTEL,JOHN,,CHIEF ACCOUNTING OFFICER,2537334501,261QE0700X,8217,TX,Y,,,,,,,,,,,,,,,179701102,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,2/16/2023
1689639262,2,"OAKWOOD SURGERY CENTER, LTD., LLP",,,16030 PARK VALLEY DR,SUITE 100,ROUND ROCK,TX,786813647,US,5122468777,5122468776,16030 PARK VALLEY DRIVE,SUITE 100,ROUND ROCK,TX,78681,5122468777,5122468776,4/18/2006,4/18/2018,SWINNEY,WILLIAM,GREGORY,VP,9727892877,261QA1903X,362,TX,Y,,,,,,,,,,,,,,,87940501,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1417912098,2,"BAILEY SQUARE AMBULATORY SURGICAL CENTER, LTD",,,1111 W 34TH ST,,AUSTIN,TX,787051900,US,5124546753,5124544314,1111 W 34TH ST,,AUSTIN,TX,787051900,5124546753,5124544314,4/18/2006,4/18/2018,SWINNEY,WILLIAM,GREGORY,VP,9727892877,261QA1903X,265,TX,Y,,,,,,,,,,,,,,,85849001,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1386609964,2,SOUTH AUSTIN SURGERY CENTER LTD,,,4307 JAMES CASEY ST,,AUSTIN,TX,787453365,US,5124166006,5124160881,4307 JAMES CASEY ST,,AUSTIN,TX,787453365,5124166006,5124160881,4/18/2006,4/23/2018,SWINNEY,WILLIAM,GREGORY,VP,9727892877,261QA1903X,7954,TX,Y,,,,,,,,,,,,,,,1599086,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1760447163,2,SCOTT & WHITE MEMORIAL HOSPITAL,BAYLOR SCOTT & WHITE DIALYSIS CENTER - ROUND ROCK,3,PO BOX 847790,,DALLAS,TX,752847790,US,2542159522,2542159524,2120 N MAYS ROCK CREEK PLZ#230,,ROUND ROCK,TX,786642192,5122382900,5122382914,4/19/2006,8/1/2024,OLSEN,CHRISTOPHER,L,CFO,2547244556,261QE0700X,7219,TX,Y,,,,,,,,,,,,,,,1127383-03,5,TX,,HH6381,1,TX,BLUE CROSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,SCOTT & WHITE MEMORIAL HOSPITAL,<UNAVAIL>,,,,,,8/1/2024
1982661633,2,WILLIAMSON COUNTY & CITIES HEALTH DISTRICT,WCCHD,5,355 TEXAS AVENUE,,ROUND ROCK,TX,78664,US,,,355 TEXAS AVENUE,,ROUND ROCK,TX,78664,5129433640,,4/27/2006,12/28/2023,BRODDRICK,MICHELLE,,ADMINISTRATION AND FINANCE DIRECTOR,5122483246,251K00000X,,,Y,261QA0005X,261QP0905X,,,,,,,,,,,,,1269367-02,5,TX,,183186901,5,TX,,92673501,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,12/28/2023
1558329680,2,"CENTRAL PARK IMAGING CENTER, LTD.",,,900 W 38TH ST,SUITE 100,AUSTIN,TX,787051127,US,5125013840,5125013841,900 W 38TH ST,SUITE 100,AUSTIN,TX,787051127,5125013840,5125013841,5/1/2006,8/1/2023,DICKERSON,CRISTIN,A,MEDICAL DIRECTOR,5125013840,261QR0200X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,MD,,,8/1/2023
1811946023,2,EVOLVE PHYSICAL THERAPY AND SPORTS CENTER INC,,,1103 CYPRESS CREEK RD,STE 103,CEDAR PARK,TX,786133924,US,5129180044,5129180045,1103 CYPRESS CREEK RD,STE 103,CEDAR PARK,TX,786133924,5129180044,5129180045,5/8/2006,4/10/2008,GAYLE,MICHAEL,CHARLES,OWNER,5129180044,261QP2000X,,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"PT, MA, OCS",,,
1437109881,2,LONE STAR CIRCLE OF CARE,ROUND ROCK COMMUNITY CLINIC,3,205 E UNIVERSITY AVE,SUITE 200,GEORGETOWN,TX,786266814,US,5128681124,5128689894,1099 EAST MAIN STREET,SUITE 200,ROUND ROCK,TX,78664,8778005722,,5/10/2006,3/3/2011,PERIALAS,PETER,C,CEO,5128681124,261QF0400X,,,Y,,,,,,,,,,,,,,,156057507,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,JR.,,,,
1750331963,2,LONE STAR CIRCLE OF CARE,GEORGETOWN COMMUNITY CLINIC,3,205 E UNIVERSITY AVE,SUITE 200,GEORGETOWN,TX,786266814,US,5128681124,5128689894,701 E UNIVERSITY AVE,,GEORGETOWN,TX,786267035,5128638208,5128647238,5/10/2006,3/3/2011,PERIALAS,PETER,C,CEO,5128681124,261QF0400X,,,Y,,,,,,,,,,,,,,,1560575-05,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,JR.,,,,
1639129331,2,LONE STAR CIRCLE OF CARE,LONE STAR CIRCLE OF CARE AT GEORGETOWN DENTAL,3,205 E UNIVERSITY AVE,SUITE 200,GEORGETOWN,TX,786266814,US,5126860207,5128692940,2411 WILLIAMS DR,SUITE 111,GEORGETOWN,TX,786283271,8778005722,5128641447,5/11/2006,9/18/2023,CALVIN,JONATHAN,DAVID,CEO,5129941933,261QF0400X,,,Y,,,,,,,,,,,,,,,1560575-03,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,9/18/2023
1538110739,2,TEMPLE VAMC,AUSTIN VA CBOC,5,PO BOX 94551,,CLEVELAND,OH,44101,US,6153553451,,7901 METROPOLIS DR,,AUSTIN,TX,787443111,6153553451,,5/12/2006,9/28/2017,POTTER,ERIN,,NPI TEAM MEMBER,2023822579,261QV0200X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MS.,,,,,
1184675340,2,"ELGIN MEDICAL CENTER,PA",,,209 E 2ND ST,,ELGIN,TX,786212225,US,5122853315,5122812872,209 E 2ND ST,,ELGIN,TX,786212225,5122853315,5122812872,5/13/2006,8/22/2020,BIEL,WILLIAM,T,PARTNER,5122853315,261QP2300X,F3048,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,MD,,,
1891746970,2,LONE STAR CIRCLE OF CARE,,,205 E UNIVERSITY AVE,SUITE 200,GEORGETOWN,TX,786266814,US,5128681124,5128689894,2423 WILLIAMS DR,,GEORGETOWN,TX,786283200,5128681124,,5/13/2006,6/12/2024,CALVIN,JONATHAN,DAVID,CEO,5126860207,207Q00000X,,,N,207R00000X,207V00000X,208000000X,261QF0400X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,193200000X MULTI-SPECIALTY GROUP,193200000X MULTI-SPECIALTY GROUP,6/12/2024
1518918309,2,TEMPLE VAMC,CEDAR PARK VA CLINIC,5,PO BOX 94551,,CLEVELAND,OH,44101,US,6153553451,,1401 MEDICAL PARKWAY,"BUILDING C, SUITE 400",CEDAR PARK,TX,786136663,6153553451,,5/15/2006,11/5/2019,POTTER,ERIN,,NPI TEAM MEMBER,2023822579,261QV0200X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1740231489,2,STONEGATE SURGERY CENTER LP,,,2501 W WILLIAM CANNON DR,SUITE 301,AUSTIN,TX,78745,US,5124167246,5124166791,2501 W WILLIAM CANNON DR,SUITE 301,AUSTIN,TX,78745,5124167246,5124166791,5/15/2006,8/8/2007,WILLS,ROBERT,P,PRESIDENT,5124167246,261QA1903X,8385,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,MD,,,
1467404129,2,"ROUND ROCK WOUND & REHAB CENTER, LP",,,1701 W BEN WHITE BLVD,SUITE 100B,AUSTIN,TX,787047667,US,5124401441,5124401448,310 W MAIN AVE,,ROUND ROCK,TX,786645830,5122462262,5122462261,5/17/2006,8/22/2020,JONES,PAUL,,ADMINISTRATOR,5124401441,261QR0401X,,TX,Y,,,,,,,,,,,,,,,0095JZ,1,TX,BC/BS OF TX,00618X,1,TX,MEDICARE B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,,,,
1629021845,2,ST DAVIDS HEALTHCARE PARTNERSHIP LP LLP,NORTH AUSTIN MEDICAL CENTER,3,12221 N MO PAC EXPY,,AUSTIN,TX,787582401,US,5129011000,5129011995,12221 N MO PAC EXPY,,AUSTIN,TX,787582401,5129011000,5129011995,5/18/2006,2/1/2023,BAKER,JON,,CFO,5129012503,282N00000X,,,Y,,,,,,,,,,,,,,,494580,1,,AETNA/US HEALTHCARE,1287369,1,,UNITED HEALTHCARE,450809,1,,WORKMANS COMP,XHSP42897,5,CA,,165564800,1,,US DEPT OF LABOR,450809,1,,UNICARE,621516424,1,,HUMANA,7636250,5,MS,,450809,1,,STERLING OPTION,,N,,,,,,,,2/1/2023
1649223645,2,ST DAVIDS HEALTHCARE PARTNERSHIP LP LLP,ROUND ROCK MEDICAL CENTER,3,2400 ROUND ROCK AVE,,ROUND ROCK,TX,786814004,US,5122556066,5122381799,2400 ROUND ROCK AVE,,ROUND ROCK,TX,786814004,5122556066,5122381799,5/19/2006,10/16/2023,WIESS,LAURA,,CFO,5123416404,261QA1903X,,,N,282N00000X,,,,,,,,,,,,,,10025291400,5,NE,,HH0771,1,TX,BLUE CROSS,598714,5,IA,,300195,1,,BLACK LUNG,3342268,1,,HEALTHMARKET,462803,1,,AETNA/US HEALTHCARE,450718,1,,STERLING OPTION,5000158,1,,UNITED HEALTHCARE,782781812,1,,HUMANA,,N,,,,,,,,10/16/2023
1588617526,2,"AUSTIN AREA BIRTHING CENTER, INC",,,4100 DUVAL RD,STE 101 BLDG II,AUSTIN,TX,787593550,US,5123463224,5123456637,4100 DUVAL RD,STE 101 BLDG II,AUSTIN,TX,787593550,5123463224,5123456637,5/19/2006,8/22/2020,STOKES,JEAN,,OWNER,5123463224,261QB0400X,7196,TX,Y,,,,,,,,,,,,,,,79LJ,1,TX,BLUE CROSS GROUP #,HH1608,1,TX,BLUE CROSS FACILITY #,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MS.,,,,,
1033163654,2,"CHG CORNERSTONE HOSPITAL OF CENTRAL TEXAS, L.P.",CHG CORNERSTONE HOSPITAL OF CENTRAL TEXAS,3,816 CONGRESS,SUITE 400,AUSTIN,TX,787012442,US,5125332421,5125332468,8402 CROSS PARK DR,SUITE A,AUSTIN,TX,787544595,5125332600,5123392307,5/19/2006,8/22/2020,SAUNDERS,VINCENT,COOPER,DIRECTOR OF REIMBURSEMENT,5125332421,282E00000X,8281,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,,,,
1508810722,2,CHG CORNERSTONE HOSPITAL OF AUSTIN,CORNERSTONE HOSPITAL OF AUSTIN,3,2200 ROSS AVENUE,SUITE 5400,DALLAS,TX,752017918,US,4696216700,4696216672,4207 BURNET RD,,AUSTIN,TX,787563316,5127061900,5127061901,5/20/2006,7/5/2013,HUDSON,LYNN,,CENTRAL BUSINESS OFFICE DIRECTOR,4696216716,282E00000X,8280,TX,Y,,,,,,,,,,,,,,,1820730-01,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MRS.,,,,,
1740234145,2,PEDIATRIX MEDICAL GROUP,,,1301 CONCORD TER,,SUNRISE,FL,333232843,US,8002433839,,1201 W 38TH ST,NEONATAL DEPARTMENT,AUSTIN,TX,787051006,5123241086,,5/20/2006,7/21/2022,DWYER,MICHAEL,D,ASSISTANT SECRETARY,5123241086,282NC2000X,M1966,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,MD,,,7/9/2021
1063466043,2,"ST. DAVID'S HEALTHCARE PARTNERSHIP, L.P., LLP",NORTH AUSTIN MEDICAL CENTER,3,12221 N MO PAC EXPY,,AUSTIN,TX,787582401,US,5129011000,5129011995,12221 N MO PAC EXPY,,AUSTIN,TX,787582401,5129011000,5129011995,5/22/2006,2/1/2023,BAKER,JON,,CFO,5129012503,261QA1903X,,,Y,,,,,,,,,,,,,,,94216101,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,2/1/2023
1972557957,2,"ST. DAVID'S HEALTHCARE PARTNERSHIP, L.P., LLP",NORTH AUSTIN MEDICAL CENTER,3,1 PARK PLZ,"REGULATORY COMPLIANCE SUPPORT, BLDG. 2-3 W",NASHVILLE,TN,372036527,US,5129011000,5129011995,12221 N MO PAC EXPY,,AUSTIN,TX,787582401,5129011000,5129011995,5/22/2006,2/1/2023,BAKER,JON,,CFO,5129012503,282N00000X,,,Y,,,,,,,,,,,,,,,94216103,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,2/1/2023
1881648863,2,ST DAVIDS HEALTHCARE PARTNERSHIP LP LLP,NORTH AUSTIN MEDICAL CENTER,3,12221 N MO PAC EXPY,,AUSTIN,TX,787582401,US,5129011000,5129011995,12221 N MO PAC EXPY,,AUSTIN,TX,787582401,5129011000,5129011995,5/22/2006,2/1/2023,BAKER,JON,,CFO,5129012503,273Y00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,ST DAVIDS HEALTHCARE PARTNERSHIP LP LLP,<UNAVAIL>,,,,,,2/1/2023
1881648871,2,ST DAVIDS HEALTHCARE PARTNERSHIP LP LLP,ROUND ROCK MEDICAL CENTER,3,1 PARK PLZ,"REGULATORY COMPLIANCE SUPPORT, BLDG. 2-3 W",NASHVILLE,TN,372036527,US,2105814452,5122381799,2400 ROUND ROCK AVE,,ROUND ROCK,TX,786814004,5122556066,5122381799,5/22/2006,12/3/2018,WIESS,LAURA,,CFO,5123416404,282N00000X,,,Y,,,,,,,,,,,,,,,20957901,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1699729681,2,ST DAVIDS HEALTHCARE PARTNERSHIP LP LLP,ROUND ROCK MEDICAL CENTER,3,2400 ROUND ROCK AVE,,ROUND ROCK,TX,786814004,US,5122556066,5122381799,2400 ROUND ROCK AVE,,ROUND ROCK,TX,786814004,5122556066,5122381799,5/22/2006,12/3/2018,WIESS,LAURA,,CFO,5123416404,261QA1903X,,,Y,,,,,,,,,,,,,,,22529401,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1720033947,2,"ST. DAVIDS HEALTHCARE PARTNERSHIP, L.P., LLP",HEART HOSPITAL OF AUSTIN,3,919 E 32ND ST,,AUSTIN,TX,787052703,US,5124767111,5124048102,919 E 32ND ST,,AUSTIN,TX,787052703,5124767111,5124048102,5/24/2006,2/1/2023,HERRICK,SETH,,CFO,5124077510,282N00000X,,,Y,,,,,,,,,,,,,,,5000167,1,,UNITED HEALTHCARE,376099600,1,,US DEPT OF LABOR,450431,1,,STERLING OPTION,300992,1,,BLACK LUNG,HH0007,1,TX,BLUE CROSS/MEDVIEW,3283068,5,MS,,450431,1,,UNICARE,450431,1,,WORKMANS COMP,1708330,5,LA,,,N,,,,,,,,2/1/2023
1679528889,2,"ST. DAVID'S HEALTHCARE PARTNERSHIP, L.P., LLP",ST. DAVID'S SOUTH AUSTIN MEDICAL CENTER,3,901 W BEN WHITE BLVD,,AUSTIN,TX,787046903,US,5124472211,5124487326,901 W BEN WHITE BLVD,,AUSTIN,TX,787046903,5124472211,5124487326,5/24/2006,10/16/2023,LEE,BRYAN,,CFO,5128166111,261QA1903X,,,N,282N00000X,,,,,,,,,,,,,,4300581,5,MS,,200466320A,5,IN,,450713,1,,UNICARE,1.01526E+12,5,PA,,616440,1,,AETNA/US HEALTHCARE,112717702,5,TX,,300193,1,,BLACK LUNG,HH0762,1,TX,BLUE CROSS/MEDVIEW,3341335,1,,HEALTHMARKET,,N,,,,,,,,10/16/2023
1619923950,2,"AUSTIN DIAGNOSTIC CLINIC, PA",,,12221 MO PAC EXPWY N,AMBULATORY SURGERY CENTER,AUSTIN,TX,787582483,US,5129014029,5129013920,7600 N CAPITAL OF TEXAS HWY,AMBULATORY SURGERY CENTER,AUSTIN,TX,787311181,5129014029,5129013920,5/26/2006,10/21/2009,ANDREW,ELLEN,M,CREDENTIALING SPECIALIST,5129014937,261QA1903X,8167,TX,Y,,,,,,,,,,,,,,,140347948,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1750337259,2,AUSTIN TRAVIS COUNTY MENTAL HEALTH AND MENTAL RETARDATION CENTER,INTEGRAL CARE,3,1430 COLLIER ST,,AUSTIN,TX,787042911,US,5124474141,5124404080,1430 COLLIER ST,,AUSTIN,TX,787042911,5124724357,5127031394,5/26/2006,11/9/2022,NUWAYHID,ZIYAD,B.,CHIEF MEDICAL OFFICER,5124474141,101YM0800X,,,N,101YP2500X,103TC0700X,103TC2200X,104100000X,1041C0700X,106H00000X,171M00000X,2084P0800X,2084P0804X,261Q00000X,261QD1600X,261QM0801X,363A00000X,363LP0808X,17413801,1,TX,ECI CM,1335424-01,1,TX,MR SC,1335242-02,1,TX,MH CM,00P336,1,TX,BLUE CROSS BLUE SHIELD TX,1335424-04,1,TX,MH REHAB,133542405,5,TX,,,,,,,,,,,,,,,N,,,DR.,,MD,193200000X MULTI-SPECIALTY GROUP,193200000X MULTI-SPECIALTY GROUP,11/9/2022
1730135864,2,BLUEBONNET TRAILS COMMUNITY MHMR CENTER,BLUEBONNET TRAILS COMMUNITY SERVICES,3,1009 N GEORGETOWN ST,,ROUND ROCK,TX,786643289,US,5122551720,5122448371,1009 N GEORGETOWN ST,,ROUND ROCK,TX,786643289,5122551720,5122448371,5/26/2006,8/28/2023,BODKINS,AMY,,MANAGER,5122448374,101YA0400X,,,N,101YM0800X,101YP2500X,103T00000X,103TB0200X,103TC0700X,103TC2200X,103TM1800X,103TR0400X,104100000X,1041C0700X,106H00000X,207Q00000X,2084P0800X,261QM0801X,1268443 03,5,TX,,0797201 01,5,TX,,1268443 02,5,TX,,1268443 05,5,TX,,1268443 04,5,TX,,1268443 01,5,TX,,,,,,,,,,,,,,,N,,,MS.,,,193200000X MULTI-SPECIALTY GROUP,193200000X MULTI-SPECIALTY GROUP,8/28/2023
1093762858,2,"TOTAL SLEEP HOLDINGS, INC.",,,13284 POND SPRINGS RD,SUITE 302,AUSTIN,TX,787297105,US,5124857150,5124857782,13284 POND SPRINGS RD,SUITE 302,AUSTIN,TX,787297105,5124857150,5124857782,5/27/2006,9/10/2008,ALBANESE,CHRISTINE,,DIRECTOR OF SALES AND OPERATIONS,5124857150,291U00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1730126863,2,"ST. DAVID'S HEALTHCARE PARTNERSHIP, L.P., LLP",ST. DAVID'S MEDICAL CENTER,3,919 E 32ND ST,,AUSTIN,TX,787052703,US,5124767111,5124048102,919 E 32ND ST,,AUSTIN,TX,787052703,5124767111,5124048102,5/31/2006,2/1/2023,MCKNIGHT,DAVID,W.,CFO,5125445030,261QA1903X,,,Y,,,,,,,,,,,,,,,94160101,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,2/1/2023
1720025885,2,ST DAVIDS HEALTHCARE PARTNERSHIP LP LLP,ST. DAVIDS REHABILITATION HOSPITAL,3,1005 E 32ND ST,,AUSTIN,TX,787052713,US,5124767111,5124048102,1005 E 32ND ST,,AUSTIN,TX,787052713,5124767111,5124048102,5/31/2006,2/1/2023,MCKNIGHT,DAVID,W.,CFO,5125445030,283X00000X,,,Y,,,,,,,,,,,,,,,HH0844,1,,BLUE CROSS,177677600,1,,US DEPT OF LABOR,5000188,1,,UNITED HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,2/1/2023
1700823861,2,ST. DAVIDS HEALTHCARE PARTNERSHIP LP LLP,ST. DAVIDS REHABILITATION CENTER,3,1 PARK PLZ,REGS BLDG II-3W,NASHVILLE,TN,372036527,US,5124767111,5124048102,1015 E 32ND ST,,AUSTIN,TX,787052707,5124767111,5124048102,5/31/2006,2/1/2023,MCKNIGHT,DAVID,W.,CFO,5125445030,283X00000X,,,Y,,,,,,,,,,,,,,,HH0844,1,TX,BLUE CROSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,2/1/2023
1619914777,2,"HORIZON HEALTH AUSTIN, INC.",AUSTIN LAKES HOSPITAL,3,1025 E 32ND ST,,AUSTIN,TX,787052714,US,5125445253,,1025 E 32ND ST,,AUSTIN,TX,787052714,5125445253,,5/31/2006,6/3/2016,PEREZ,JULIE,A.,CFO,5125445030,283Q00000X,8552,TX,Y,,,,,,,,,,,,,,,7.42782E+11,1,,TRICARE SC,HH6506,1,,BLUE CROSS,742781812F,1,,HUMANA,,,,,,,,,,,,,,,,,,,,,,,,,,Y,"PSYCHIATRIC SOLUTIONS, INC.",<UNAVAIL>,,,,,,
1528005683,2,"HORIZON HEALTH AUSTIN, INC.",AUSTIN LAKES HOSPITAL,3,1025 E 32ND ST,,AUSTIN,TX,787052714,US,5125445253,,1025 E 32ND ST,,AUSTIN,TX,787052714,5125445253,,5/31/2006,6/3/2016,PEREZ,JULIE,A.,CFO,5125445030,283Q00000X,8552,TX,Y,,,,,,,,,,,,,,,HH6506,1,TX,BLUE CROSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
